Lake;Experiment;Sampling;Exp_day;Sampling_day;Sampling_month;Enclosure;Treatment;Replicate;Zooplankton_group;Taxa;Biomass
Sko;2;6;28;25;9;16;C;4;Cladocerans;Polyphemus;0
Sko;2;6;28;25;9;16;C;4;Rotifers;Polyarthra;0.04917248
Sko;2;6;28;25;9;16;C;4;Rotifers;Kellicottia;0.4102893
Sko;2;6;28;25;9;16;C;4;Rotifers;Keratella;0.12130096
Sko;2;6;28;25;9;16;C;4;Rotifers;Synchaeta;0
Sko;2;6;28;25;9;16;C;4;Rotifers;Monostyla;0
Sko;2;6;28;25;9;21;Lake;Lake;Copepods;Nauplii;3.39717718740209
Sko;2;6;28;25;9;21;Lake;Lake;Copepods;Copepodite;0
Sko;2;6;28;25;9;21;Lake;Lake;Cladocerans;Ceriodaphnia;0
Sko;2;6;28;25;9;21;Lake;Lake;Cyclopoid copepods;Thermocyclops;0
Sko;2;6;28;25;9;21;Lake;Lake;Cladocerans;Daphnia;0
Sko;2;6;28;25;9;21;Lake;Lake;Cyclopoid copepods;Mesocyclops;0
Sko;2;6;28;25;9;21;Lake;Lake;Cyclopoid copepods;Diacyclops;0
Sko;2;6;28;25;9;21;Lake;Lake;Calanoid copepods;Eudiaptomus;32.1185953777917
Sko;2;6;28;25;9;21;Lake;Lake;Cladocerans;Chydorus;0
Sko;2;6;28;25;9;21;Lake;Lake;Cladocerans;Diaphanosoma;0
Sko;2;6;28;25;9;21;Lake;Lake;Cladocerans;Small cladoceran;0
Sko;2;6;28;25;9;21;Lake;Lake;Cladocerans;Bosmina;222.256047346583
Sko;2;6;28;25;9;21;Lake;Lake;Cyclopoid copepods;Cyclops;0
Sko;2;6;28;25;9;21;Lake;Lake;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;6;28;25;9;21;Lake;Lake;Cyclopoid copepods;Microcyclops;0
Sko;2;6;28;25;9;21;Lake;Lake;Cladocerans;Polyphemus;0
Sko;2;6;28;25;9;21;Lake;Lake;Rotifers;Polyarthra;0.09834496
Sko;2;6;28;25;9;21;Lake;Lake;Rotifers;Kellicottia;0.36926037
Sko;2;6;28;25;9;21;Lake;Lake;Rotifers;Keratella;0.72780576
Sko;2;6;28;25;9;21;Lake;Lake;Rotifers;Synchaeta;0
Sko;2;6;28;25;9;21;Lake;Lake;Rotifers;Monostyla;0
Sko;2;4;14;11;9;1;C;1;Copepods;Nauplii;0
Sko;2;4;14;11;9;1;C;1;Copepods;Copepodite;0
Sko;2;4;14;11;9;1;C;1;Cladocerans;Ceriodaphnia;437.524255553069
Sko;2;4;14;11;9;1;C;1;Cyclopoid copepods;Thermocyclops;1134.78445998251
Sko;2;4;14;11;9;1;C;1;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;1;C;1;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;1;C;1;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;1;C;1;Calanoid copepods;Eudiaptomus;201.297685890209
Sko;2;4;14;11;9;1;C;1;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;1;C;1;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;1;C;1;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;1;C;1;Cladocerans;Bosmina;1844.80830521359
Sko;2;4;14;11;9;1;C;1;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;1;C;1;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;1;C;1;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;1;C;1;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;1;C;1;Rotifers;Polyarthra;0.54089728
Sko;2;4;14;11;9;1;C;1;Rotifers;Kellicottia;0.04102893
Sko;2;4;14;11;9;1;C;1;Rotifers;Keratella;0
Sko;2;4;14;11;9;1;C;1;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;1;C;1;Rotifers;Monostyla;0
Sko;2;4;14;11;9;2;F;1;Copepods;Nauplii;0
Sko;2;4;14;11;9;2;F;1;Copepods;Copepodite;0
Sko;2;4;14;11;9;2;F;1;Cladocerans;Ceriodaphnia;18.6832435242442
Sko;2;4;14;11;9;2;F;1;Cyclopoid copepods;Thermocyclops;129.459114753164
Sko;2;4;14;11;9;2;F;1;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;2;F;1;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;2;F;1;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;2;F;1;Calanoid copepods;Eudiaptomus;0
Sko;2;4;14;11;9;2;F;1;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;2;F;1;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;2;F;1;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;2;F;1;Cladocerans;Bosmina;203.519965174549
Sko;2;4;14;11;9;2;F;1;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;2;F;1;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;2;F;1;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;2;F;1;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;2;F;1;Rotifers;Polyarthra;0.44255232
Sko;2;4;14;11;9;2;F;1;Rotifers;Kellicottia;0.12308679
Sko;2;4;14;11;9;2;F;1;Rotifers;Keratella;0.6065048
Sko;2;4;14;11;9;2;F;1;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;2;F;1;Rotifers;Monostyla;0
Sko;2;4;14;11;9;3;S;1;Copepods;Nauplii;1.1323923958007
Sko;2;4;14;11;9;3;S;1;Copepods;Copepodite;0
Sko;2;4;14;11;9;3;S;1;Cladocerans;Ceriodaphnia;161.406632678234
Sko;2;4;14;11;9;3;S;1;Cyclopoid copepods;Thermocyclops;757.892048682547
Sko;2;4;14;11;9;3;S;1;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;3;S;1;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;3;S;1;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;3;S;1;Calanoid copepods;Eudiaptomus;0
Sko;2;4;14;11;9;3;S;1;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;3;S;1;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;3;S;1;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;3;S;1;Cladocerans;Bosmina;284.376587565919
Sko;2;4;14;11;9;3;S;1;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;3;S;1;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;3;S;1;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;3;S;1;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;3;S;1;Calanoid copepods;Eurytemora;192.975234837746
Sko;2;4;14;11;9;3;S;1;Rotifers;Polyarthra;0.09834496
Sko;2;4;14;11;9;3;S;1;Rotifers;Kellicottia;0.24617358
Sko;2;4;14;11;9;3;S;1;Rotifers;Keratella;0.6065048
Sko;2;4;14;11;9;3;S;1;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;3;S;1;Rotifers;Monostyla;0
Sko;2;4;14;11;9;4;FS;1;Copepods;Nauplii;2.26478479160139
Sko;2;4;14;11;9;4;FS;1;Copepods;Copepodite;0
Sko;2;4;14;11;9;4;FS;1;Cladocerans;Ceriodaphnia;0
Sko;2;4;14;11;9;4;FS;1;Cyclopoid copepods;Thermocyclops;363.000915790789
Sko;2;4;14;11;9;4;FS;1;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;4;FS;1;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;4;FS;1;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;4;FS;1;Calanoid copepods;Eudiaptomus;0
Sko;2;4;14;11;9;4;FS;1;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;4;FS;1;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;4;FS;1;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;4;FS;1;Cladocerans;Bosmina;52.0115234986374
Sko;2;4;14;11;9;4;FS;1;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;4;FS;1;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;4;FS;1;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;4;FS;1;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;4;FS;1;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;4;FS;1;Rotifers;Polyarthra;0.14751744
Sko;2;4;14;11;9;4;FS;1;Rotifers;Kellicottia;0.04102893
Sko;2;4;14;11;9;4;FS;1;Rotifers;Keratella;0.36390288
Sko;2;4;14;11;9;4;FS;1;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;4;FS;1;Rotifers;Monostyla;0
Sko;2;4;14;11;9;5;S;2;Copepods;Nauplii;3.39717718740209
Sko;2;4;14;11;9;5;S;2;Copepods;Copepodite;0
Sko;2;4;14;11;9;5;S;2;Cladocerans;Ceriodaphnia;256.244937508663
Sko;2;4;14;11;9;5;S;2;Cyclopoid copepods;Thermocyclops;583.871663585741
Sko;2;4;14;11;9;5;S;2;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;5;S;2;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;5;S;2;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;5;S;2;Calanoid copepods;Eudiaptomus;0
Sko;2;4;14;11;9;5;S;2;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;5;S;2;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;5;S;2;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;5;S;2;Cladocerans;Bosmina;555.644341206895
Sko;2;4;14;11;9;5;S;2;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;5;S;2;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;5;S;2;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;5;S;2;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;5;S;2;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;5;S;2;Rotifers;Polyarthra;0.14751744
Sko;2;4;14;11;9;5;S;2;Rotifers;Kellicottia;0
Sko;2;4;14;11;9;5;S;2;Rotifers;Keratella;0.12130096
Sko;2;4;14;11;9;5;S;2;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;5;S;2;Rotifers;Monostyla;0
Sko;2;4;14;11;9;6;FS;2;Copepods;Nauplii;2.26478479160139
Sko;2;4;14;11;9;6;FS;2;Copepods;Copepodite;0
Sko;2;4;14;11;9;6;FS;2;Cladocerans;Ceriodaphnia;16.2712611481974
Sko;2;4;14;11;9;6;FS;2;Cyclopoid copepods;Thermocyclops;109.851578361328
Sko;2;4;14;11;9;6;FS;2;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;6;FS;2;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;6;FS;2;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;6;FS;2;Calanoid copepods;Eudiaptomus;0
Sko;2;4;14;11;9;6;FS;2;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;6;FS;2;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;6;FS;2;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;6;FS;2;Cladocerans;Bosmina;43.6020453240043
Sko;2;4;14;11;9;6;FS;2;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;6;FS;2;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;6;FS;2;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;6;FS;2;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;6;FS;2;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;6;FS;2;Rotifers;Polyarthra;0.4917248
Sko;2;4;14;11;9;6;FS;2;Rotifers;Kellicottia;0.08205786
Sko;2;4;14;11;9;6;FS;2;Rotifers;Keratella;0
Sko;2;4;14;11;9;6;FS;2;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;6;FS;2;Rotifers;Monostyla;0
Sko;2;4;14;11;9;7;C;2;Copepods;Nauplii;2.26478479160139
Sko;2;4;14;11;9;7;C;2;Copepods;Copepodite;0
Sko;2;4;14;11;9;7;C;2;Cladocerans;Ceriodaphnia;221.642082008008
Sko;2;4;14;11;9;7;C;2;Cyclopoid copepods;Thermocyclops;440.967951586287
Sko;2;4;14;11;9;7;C;2;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;7;C;2;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;7;C;2;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;7;C;2;Calanoid copepods;Eudiaptomus;0
Sko;2;4;14;11;9;7;C;2;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;7;C;2;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;7;C;2;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;7;C;2;Cladocerans;Bosmina;824.888243897618
Sko;2;4;14;11;9;7;C;2;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;7;C;2;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;7;C;2;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;7;C;2;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;7;C;2;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;7;C;2;Rotifers;Polyarthra;0.14751744
Sko;2;4;14;11;9;7;C;2;Rotifers;Kellicottia;0.20514465
Sko;2;4;14;11;9;7;C;2;Rotifers;Keratella;0.72780576
Sko;2;4;14;11;9;7;C;2;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;7;C;2;Rotifers;Monostyla;0
Sko;2;4;14;11;9;8;F;2;Copepods;Nauplii;1.1323923958007
Sko;2;4;14;11;9;8;F;2;Copepods;Copepodite;0
Sko;2;4;14;11;9;8;F;2;Cladocerans;Ceriodaphnia;0
Sko;2;4;14;11;9;8;F;2;Cyclopoid copepods;Thermocyclops;0
Sko;2;4;14;11;9;8;F;2;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;8;F;2;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;8;F;2;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;8;F;2;Calanoid copepods;Eudiaptomus;0
Sko;2;4;14;11;9;8;F;2;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;8;F;2;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;8;F;2;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;8;F;2;Cladocerans;Bosmina;123.680686819176
Sko;2;4;14;11;9;8;F;2;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;8;F;2;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;8;F;2;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;8;F;2;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;8;F;2;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;8;F;2;Rotifers;Polyarthra;0.09834496
Sko;2;4;14;11;9;8;F;2;Rotifers;Kellicottia;0.20514465
Sko;2;4;14;11;9;8;F;2;Rotifers;Keratella;0.24260192
Sko;2;4;14;11;9;8;F;2;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;8;F;2;Rotifers;Monostyla;0
Sko;2;4;14;11;9;9;FS;3;Copepods;Nauplii;5.66196197900348
Sko;2;4;14;11;9;9;FS;3;Copepods;Copepodite;0
Sko;2;4;14;11;9;9;FS;3;Cladocerans;Ceriodaphnia;15.4316783379821
Sko;2;4;14;11;9;9;FS;3;Cyclopoid copepods;Thermocyclops;73.1708974714419
Sko;2;4;14;11;9;9;FS;3;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;9;FS;3;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;9;FS;3;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;9;FS;3;Calanoid copepods;Eudiaptomus;208.406189828894
Sko;2;4;14;11;9;9;FS;3;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;9;FS;3;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;9;FS;3;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;9;FS;3;Cladocerans;Bosmina;32.2307435953654
Sko;2;4;14;11;9;9;FS;3;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;9;FS;3;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;9;FS;3;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;9;FS;3;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;9;FS;3;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;9;FS;3;Rotifers;Polyarthra;0.68841472
Sko;2;4;14;11;9;9;FS;3;Rotifers;Kellicottia;0.08205786
Sko;2;4;14;11;9;9;FS;3;Rotifers;Keratella;0.12130096
Sko;2;4;14;11;9;9;FS;3;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;9;FS;3;Rotifers;Monostyla;0
Sko;2;4;14;11;9;10;C;3;Copepods;Nauplii;3.39717718740209
Sko;2;4;14;11;9;10;C;3;Copepods;Copepodite;0
Sko;2;4;14;11;9;10;C;3;Cladocerans;Ceriodaphnia;118.287041212567
Sko;2;4;14;11;9;10;C;3;Cyclopoid copepods;Thermocyclops;841.862840137452
Sko;2;4;14;11;9;10;C;3;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;10;C;3;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;10;C;3;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;10;C;3;Calanoid copepods;Eudiaptomus;190.026885403277
Sko;2;4;14;11;9;10;C;3;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;10;C;3;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;10;C;3;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;10;C;3;Cladocerans;Bosmina;854.380482321465
Sko;2;4;14;11;9;10;C;3;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;10;C;3;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;10;C;3;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;10;C;3;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;10;C;3;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;10;C;3;Rotifers;Polyarthra;0.19668992
Sko;2;4;14;11;9;10;C;3;Rotifers;Kellicottia;1.2308679
Sko;2;4;14;11;9;10;C;3;Rotifers;Keratella;0.36390288
Sko;2;4;14;11;9;10;C;3;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;10;C;3;Rotifers;Monostyla;0
Sko;2;4;14;11;9;11;F;3;Copepods;Nauplii;3.39717718740209
Sko;2;4;14;11;9;11;F;3;Copepods;Copepodite;0
Sko;2;4;14;11;9;11;F;3;Cladocerans;Ceriodaphnia;80.9886643679771
Sko;2;4;14;11;9;11;F;3;Cyclopoid copepods;Thermocyclops;187.88893223817
Sko;2;4;14;11;9;11;F;3;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;11;F;3;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;11;F;3;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;11;F;3;Calanoid copepods;Eudiaptomus;291.000213618028
Sko;2;4;14;11;9;11;F;3;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;11;F;3;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;11;F;3;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;11;F;3;Cladocerans;Bosmina;217.390800974433
Sko;2;4;14;11;9;11;F;3;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;11;F;3;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;11;F;3;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;11;F;3;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;11;F;3;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;11;F;3;Rotifers;Polyarthra;0.09834496
Sko;2;4;14;11;9;11;F;3;Rotifers;Kellicottia;0.24617358
Sko;2;4;14;11;9;11;F;3;Rotifers;Keratella;0.48520384
Sko;2;4;14;11;9;11;F;3;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;11;F;3;Rotifers;Monostyla;0
Sko;2;4;14;11;9;12;S;3;Copepods;Nauplii;6.79435437480417
Sko;2;4;14;11;9;12;S;3;Copepods;Copepodite;0
Sko;2;4;14;11;9;12;S;3;Cladocerans;Ceriodaphnia;277.770210083677
Sko;2;4;14;11;9;12;S;3;Cyclopoid copepods;Thermocyclops;529.959138438326
Sko;2;4;14;11;9;12;S;3;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;12;S;3;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;12;S;3;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;12;S;3;Calanoid copepods;Eudiaptomus;0
Sko;2;4;14;11;9;12;S;3;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;12;S;3;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;12;S;3;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;12;S;3;Cladocerans;Bosmina;594.725664506867
Sko;2;4;14;11;9;12;S;3;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;12;S;3;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;12;S;3;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;12;S;3;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;12;S;3;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;12;S;3;Rotifers;Polyarthra;0.09834496
Sko;2;4;14;11;9;12;S;3;Rotifers;Kellicottia;0.04102893
Sko;2;4;14;11;9;12;S;3;Rotifers;Keratella;0.12130096
Sko;2;4;14;11;9;12;S;3;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;12;S;3;Rotifers;Monostyla;0
Sko;2;4;14;11;9;13;F;4;Copepods;Nauplii;1.1323923958007
Sko;2;4;14;11;9;13;F;4;Copepods;Copepodite;15.6605245005038
Sko;2;4;14;11;9;13;F;4;Cladocerans;Ceriodaphnia;4.84647849265555
Sko;2;4;14;11;9;13;F;4;Cyclopoid copepods;Thermocyclops;0
Sko;2;4;14;11;9;13;F;4;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;13;F;4;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;13;F;4;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;13;F;4;Calanoid copepods;Eudiaptomus;85.4691182707203
Sko;2;4;14;11;9;13;F;4;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;13;F;4;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;13;F;4;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;13;F;4;Cladocerans;Bosmina;125.302965304734
Sko;2;4;14;11;9;13;F;4;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;13;F;4;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;13;F;4;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;13;F;4;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;13;F;4;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;13;F;4;Rotifers;Polyarthra;0.14751744
Sko;2;4;14;11;9;13;F;4;Rotifers;Kellicottia;0.24617358
Sko;2;4;14;11;9;13;F;4;Rotifers;Keratella;0.48520384
Sko;2;4;14;11;9;13;F;4;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;13;F;4;Rotifers;Monostyla;0
Sko;2;4;14;11;9;14;S;4;Copepods;Nauplii;4.52956958320278
Sko;2;4;14;11;9;14;S;4;Copepods;Copepodite;0
Sko;2;4;14;11;9;14;S;4;Cladocerans;Ceriodaphnia;325.402474577954
Sko;2;4;14;11;9;14;S;4;Cyclopoid copepods;Thermocyclops;1149.90076690193
Sko;2;4;14;11;9;14;S;4;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;14;S;4;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;14;S;4;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;14;S;4;Calanoid copepods;Eudiaptomus;0
Sko;2;4;14;11;9;14;S;4;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;14;S;4;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;14;S;4;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;14;S;4;Cladocerans;Bosmina;1308.73550100534
Sko;2;4;14;11;9;14;S;4;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;14;S;4;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;14;S;4;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;14;S;4;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;14;S;4;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;14;S;4;Rotifers;Polyarthra;0.19668992
Sko;2;4;14;11;9;14;S;4;Rotifers;Kellicottia;0.16411572
Sko;2;4;14;11;9;14;S;4;Rotifers;Keratella;0.6065048
Sko;2;4;14;11;9;14;S;4;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;14;S;4;Rotifers;Monostyla;0
Sko;2;4;14;11;9;15;FS;4;Copepods;Nauplii;6.79435437480417
Sko;2;4;14;11;9;15;FS;4;Copepods;Copepodite;31.3210490010076
Sko;2;4;14;11;9;15;FS;4;Cladocerans;Ceriodaphnia;0
Sko;2;4;14;11;9;15;FS;4;Cyclopoid copepods;Thermocyclops;504.358121519327
Sko;2;4;14;11;9;15;FS;4;Cladocerans;Daphnia;0
Sko;2;4;14;11;9;15;FS;4;Cyclopoid copepods;Mesocyclops;0
Sko;2;4;14;11;9;15;FS;4;Cyclopoid copepods;Diacyclops;0
Sko;2;4;14;11;9;15;FS;4;Calanoid copepods;Eudiaptomus;85.4691182707203
Sko;2;4;14;11;9;15;FS;4;Cladocerans;Chydorus;0
Sko;2;4;14;11;9;15;FS;4;Cladocerans;Diaphanosoma;0
Sko;2;4;14;11;9;15;FS;4;Cladocerans;Small cladoceran;0
Sko;2;4;14;11;9;15;FS;4;Cladocerans;Bosmina;211.924403671445
Sko;2;4;14;11;9;15;FS;4;Cyclopoid copepods;Cyclops;0
Sko;2;4;14;11;9;15;FS;4;Cyclopoid copepods;Cyclopoid sp;0
Sko;2;4;14;11;9;15;FS;4;Cyclopoid copepods;Microcyclops;0
Sko;2;4;14;11;9;15;FS;4;Cladocerans;Polyphemus;0
Sko;2;4;14;11;9;15;FS;4;Calanoid copepods;Eurytemora;0
Sko;2;4;14;11;9;15;FS;4;Rotifers;Polyarthra;0.68841472
Sko;2;4;14;11;9;15;FS;4;Rotifers;Kellicottia;0.20514465
Sko;2;4;14;11;9;15;FS;4;Rotifers;Keratella;0.12130096
Sko;2;4;14;11;9;15;FS;4;Rotifers;Synchaeta;0
Sko;2;4;14;11;9;15;FS;4;Rotifers;Monostyla;0
Sko;2;4;14;11;9;16;C;4;Copepods;Nauplii;2.26478479160139
Sko;2;4;14;11;9;16;C;4;Copepods;Copepodite;0
