Lake;Experiment;Sampling;Exp_day;Sampling_day;Sampling_month;Enclosure;Treatment;Replicate;Zooplankton_group;Taxa;Counts;Chamber;Volume_counted;Magnification;Mean_lenght;Abundance;Biomass;Clean_Biomass
Sko;2;1;4;31;8;13;F;4;Rotifers;Kellicottia;5;10;10;40;0,111;500;0,20514465;0.20514465
Sko;2;1;4;31;8;13;F;4;Rotifers;Keratella;6;10;10;40;0,082;600;0,72780576;0.72780576
Sko;2;1;4;31;8;13;F;4;Rotifers;Synchaeta;;10;10;40;;;;0
Sko;2;1;4;31;8;13;F;4;Rotifers;Monostyla;;10;10;40;;;;0
Sko;2;1;4;31;8;13;F;4;Rotifers;Trichocerca;1;10;10;40;0,24;100;0,2156544;0.2156544
Sko;2;1;4;31;8;14;S;4;Copepods;Nauplii;3;10;10;40;0,152;6;3,397177187;3.39717718740209
Sko;2;1;4;31;8;14;S;4;Copepods;Copepodite;4;10;10;40;0,373;8;62,642098;62.6420980020152
Sko;2;1;4;31;8;14;S;4;Cladocerans;Ceriodaphnia;5;10;10;40;0,297;10;22,41842332;22.4184233224997
Sko;2;1;4;31;8;14;S;4;Cyclopoid copepods;Thermocyclops;16;10;10;40;0,71;32;988,6538341;988.65383414505
Sko;2;1;4;31;8;14;S;4;Cladocerans;Daphnia;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;14;S;4;Cyclopoid copepods;Mesocyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;14;S;4;Cyclopoid copepods;Diacyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;14;S;4;Calanoid copepods;Eudiaptomus;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;14;S;4;Cladocerans;Chydorus;;10;10;40;;;;0
Sko;2;1;4;31;8;14;S;4;Cladocerans;Diaphanosoma;;10;10;40;;;;0
Sko;2;1;4;31;8;14;S;4;Cladocerans;Small cladoceran;;10;10;40;;;;0
Sko;2;1;4;31;8;14;S;4;Cladocerans;Bosmina;7;10;10;40;0,274;14;79,53806212;79.5380621243121
Sko;2;1;4;31;8;14;S;4;Cyclopoid copepods;Cyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;14;S;4;Cyclopoid copepods;Cyclopoid sp;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;14;S;4;Cyclopoid copepods;Microcyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;14;S;4;Cladocerans;Polyphemus;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;14;S;4;Calanoid copepods;Eurytemora;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;14;S;4;Rotifers;Polyarthra;5;10;10;40;0,056;500;0,2458624;0.2458624
Sko;2;1;4;31;8;14;S;4;Rotifers;Kellicottia;16;10;10;40;0,111;1600;0,65646288;0.65646288
Sko;2;1;4;31;8;14;S;4;Rotifers;Keratella;9;10;10;40;0,082;900;1,09170864;1.09170864
Sko;2;1;4;31;8;14;S;4;Rotifers;Synchaeta;;10;10;40;;;;0
Sko;2;1;4;31;8;14;S;4;Rotifers;Monostyla;;10;10;40;;;;0
Sko;2;1;4;31;8;14;S;4;Rotifers;Trichocerca;2;10;10;40;0,24;200;0,4313088;0.4313088
Sko;2;1;4;31;8;15;FS;4;Copepods;Nauplii;7;10;10;40;0,152;14;7,926746771;7.92674677060487
Sko;2;1;4;31;8;15;FS;4;Copepods;Copepodite;1;10;10;40;0,373;2;15,6605245;15.6605245005038
Sko;2;1;4;31;8;15;FS;4;Cladocerans;Ceriodaphnia;;10;10;40;;;;0
Sko;2;1;4;31;8;15;FS;4;Cyclopoid copepods;Thermocyclops;1;10;10;40;0,72;2;63,90020138;63.9002013771809
Sko;2;1;4;31;8;15;FS;4;Cladocerans;Daphnia;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;15;FS;4;Cyclopoid copepods;Mesocyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;15;FS;4;Cyclopoid copepods;Diacyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;15;FS;4;Calanoid copepods;Eudiaptomus;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;15;FS;4;Cladocerans;Chydorus;;10;10;40;;;;0
Sko;2;1;4;31;8;15;FS;4;Cladocerans;Diaphanosoma;;10;10;40;;;;0
Sko;2;1;4;31;8;15;FS;4;Cladocerans;Small cladoceran;;10;10;40;;;;0
Sko;2;1;4;31;8;15;FS;4;Cladocerans;Bosmina;4;10;10;40;0,274;8;45,45032121;45.4503212138926
Sko;2;1;4;31;8;15;FS;4;Cyclopoid copepods;Cyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;15;FS;4;Cyclopoid copepods;Cyclopoid sp;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;15;FS;4;Cyclopoid copepods;Microcyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;15;FS;4;Cladocerans;Polyphemus;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;15;FS;4;Calanoid copepods;Eurytemora;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;15;FS;4;Rotifers;Polyarthra;7;10;10;40;0,056;700;0,34420736;0.34420736
Sko;2;1;4;31;8;15;FS;4;Rotifers;Kellicottia;7;10;10;40;0,111;700;0,28720251;0.28720251
Sko;2;1;4;31;8;15;FS;4;Rotifers;Keratella;4;10;10;40;0,082;400;0,48520384;0.48520384
Sko;2;1;4;31;8;15;FS;4;Rotifers;Synchaeta;;10;10;40;;;;0
Sko;2;1;4;31;8;15;FS;4;Rotifers;Monostyla;;10;10;40;;;;0
Sko;2;1;4;31;8;15;FS;4;Rotifers;Trichocerca;1;10;10;40;0,24;100;0,2156544;0.2156544
Sko;2;1;4;31;8;16;C;4;Copepods;Nauplii;6;10;10;40;0,152;12;6,794354375;6.79435437480417
Sko;2;1;4;31;8;16;C;4;Copepods;Copepodite;5;10;10;40;0,373;10;78,3026225;78.3026225025189
Sko;2;1;4;31;8;16;C;4;Cladocerans;Ceriodaphnia;9;10;10;40;0,363;18;78,87859343;78.8785934262631
Sko;2;1;4;31;8;16;C;4;Cyclopoid copepods;Thermocyclops;17;10;10;40;0,682;34;953,7524266;953.752426608917
Sko;2;1;4;31;8;16;C;4;Cladocerans;Daphnia;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;16;C;4;Cyclopoid copepods;Mesocyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;16;C;4;Cyclopoid copepods;Diacyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;16;C;4;Calanoid copepods;Eudiaptomus;1;10;10;40;0,533;2;37,04358564;37.043585643719
Sko;2;1;4;31;8;16;C;4;Cladocerans;Chydorus;;10;10;40;;;;0
Sko;2;1;4;31;8;16;C;4;Cladocerans;Diaphanosoma;;10;10;40;;;;0
Sko;2;1;4;31;8;16;C;4;Cladocerans;Small cladoceran;3;10;10;40;0,231;6;27,12929125;27.1292912542855
Sko;2;1;4;31;8;16;C;4;Cladocerans;Bosmina;37;10;10;40;0,305;74;551,3766358;551.37663580251
Sko;2;1;4;31;8;16;C;4;Cyclopoid copepods;Cyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;16;C;4;Cyclopoid copepods;Cyclopoid sp;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;16;C;4;Cyclopoid copepods;Microcyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;16;C;4;Cladocerans;Polyphemus;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;16;C;4;Calanoid copepods;Eurytemora;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;16;C;4;Rotifers;Polyarthra;8;10;10;40;0,056;800;0,39337984;0.39337984
Sko;2;1;4;31;8;16;C;4;Rotifers;Kellicottia;;10;10;40;;;;0
Sko;2;1;4;31;8;16;C;4;Rotifers;Keratella;9;10;10;40;0,082;900;1,09170864;1.09170864
Sko;2;1;4;31;8;16;C;4;Rotifers;Synchaeta;;10;10;40;;;;0
Sko;2;1;4;31;8;16;C;4;Rotifers;Monostyla;;10;10;40;;;;0
Sko;2;1;4;31;8;16;C;4;Rotifers;Trichocerca;2;10;10;40;0,24;200;0,4313088;0.4313088
Sko;2;1;4;31;8;21;Lake;Lake;Copepods;Nauplii;19;10;10;40;0,152;38;21,51545552;21.5154555202132
Sko;2;1;4;31;8;21;Lake;Lake;Copepods;Copepodite;2;10;10;40;0,373;4;31,321049;31.3210490010076
Sko;2;1;4;31;8;21;Lake;Lake;Cladocerans;Ceriodaphnia;2;10;10;40;0,394;4;23,04707935;23.0470793515133
Sko;2;1;4;31;8;21;Lake;Lake;Cyclopoid copepods;Thermocyclops;5;10;10;40;0,591;10;198,9226306;198.922630606898
Sko;2;1;4;31;8;21;Lake;Lake;Cladocerans;Daphnia;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;21;Lake;Lake;Cyclopoid copepods;Mesocyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;21;Lake;Lake;Cyclopoid copepods;Diacyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;21;Lake;Lake;Calanoid copepods;Eudiaptomus;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;21;Lake;Lake;Cladocerans;Chydorus;;10;10;40;;;;0
Sko;2;1;4;31;8;21;Lake;Lake;Cladocerans;Diaphanosoma;;10;10;40;;;;0
Sko;2;1;4;31;8;21;Lake;Lake;Cladocerans;Small cladoceran;;10;10;40;;;;0
Sko;2;1;4;31;8;21;Lake;Lake;Cladocerans;Bosmina;22;10;10;40;0,256;44;210,4930857;210.493085714463
Sko;2;1;4;31;8;21;Lake;Lake;Cyclopoid copepods;Cyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;21;Lake;Lake;Cyclopoid copepods;Cyclopoid sp;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;21;Lake;Lake;Cyclopoid copepods;Microcyclops;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;21;Lake;Lake;Cladocerans;Polyphemus;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;21;Lake;Lake;Calanoid copepods;Eurytemora;;10;10;40;;;#NUM!;0
Sko;2;1;4;31;8;21;Lake;Lake;Rotifers;Polyarthra;2;10;10;40;0,056;200;0,09834496;0.09834496
Sko;2;1;4;31;8;21;Lake;Lake;Rotifers;Kellicottia;23;10;10;40;0,111;2300;0,94366539;0.94366539
Sko;2;1;4;31;8;21;Lake;Lake;Rotifers;Keratella;7;10;10;40;0,082;700;0,84910672;0.84910672
Sko;2;1;4;31;8;21;Lake;Lake;Rotifers;Synchaeta;;10;10;40;;;;0
Sko;2;1;4;31;8;21;Lake;Lake;Rotifers;Monostyla;;10;10;40;;;;0
Sko;2;1;4;31;8;21;Lake;Lake;Rotifers;Trichocerca;;10;10;40;;;;0
Sko;2;0;1;28;8;1;C;1;Copepods;Nauplii;11;10;10;40;0,152;22;12,45631635;12.4563163538076
Sko;2;0;1;28;8;1;C;1;Copepods;Copepodite;3;10;10;40;0,373;6;46,9815735;46.9815735015114
Sko;2;0;1;28;8;1;C;1;Cladocerans;Ceriodaphnia;;10;10;40;;;;0
Sko;2;0;1;28;8;1;C;1;Cyclopoid copepods;Thermocyclops;7;10;10;40;0,638;14;334,6354175;334.635417453055
Sko;2;0;1;28;8;1;C;1;Cladocerans;Daphnia;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;1;C;1;Cyclopoid copepods;Mesocyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;1;C;1;Cyclopoid copepods;Diacyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;1;C;1;Calanoid copepods;Eudiaptomus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;1;C;1;Cladocerans;Chydorus;;10;10;40;;;;0
Sko;2;0;1;28;8;1;C;1;Cladocerans;Diaphanosoma;;10;10;40;;;;0
Sko;2;0;1;28;8;1;C;1;Cladocerans;Small cladoceran;;10;10;40;;;;0
Sko;2;0;1;28;8;1;C;1;Cladocerans;Bosmina;10;10;10;40;0,179;20;38,69779414;38.6977941421483
Sko;2;0;1;28;8;1;C;1;Cyclopoid copepods;Cyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;1;C;1;Cyclopoid copepods;Cyclopoid sp;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;1;C;1;Cyclopoid copepods;Microcyclops;1;10;10;40;0,503;2;27,01888355;27.0188835486732
Sko;2;0;1;28;8;1;C;1;Cladocerans;Polyphemus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;1;C;1;Calanoid copepods;Eurytemora;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;1;C;1;Rotifers;Polyarthra;3;10;10;40;0,056;300;0,14751744;0.14751744
Sko;2;0;1;28;8;1;C;1;Rotifers;Kellicottia;2;10;10;40;0,111;200;0,08205786;0.08205786
Sko;2;0;1;28;8;1;C;1;Rotifers;Keratella;5;10;10;40;0,082;500;0,6065048;0.6065048
Sko;2;0;1;28;8;1;C;1;Rotifers;Synchaeta;;10;10;40;;;;0
Sko;2;0;1;28;8;1;C;1;Rotifers;Monostyla;;10;10;40;;;;0
Sko;2;0;1;28;8;1;C;1;Rotifers;Trichocerca;1;10;10;40;0,24;100;0,2156544;0.2156544
Sko;2;0;1;28;8;2;F;1;Copepods;Nauplii;5;10;10;40;0,152;10;5,661961979;5.66196197900348
Sko;2;0;1;28;8;2;F;1;Copepods;Copepodite;1;10;10;40;0,373;2;15,6605245;15.6605245005038
Sko;2;0;1;28;8;2;F;1;Cladocerans;Ceriodaphnia;;10;10;40;;;;0
Sko;2;0;1;28;8;2;F;1;Cyclopoid copepods;Thermocyclops;12;10;10;40;0,638;24;573,6607156;573.660715633809
Sko;2;0;1;28;8;2;F;1;Cladocerans;Daphnia;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;2;F;1;Cyclopoid copepods;Mesocyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;2;F;1;Cyclopoid copepods;Diacyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;2;F;1;Calanoid copepods;Eudiaptomus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;2;F;1;Cladocerans;Chydorus;;10;10;40;;;;0
Sko;2;0;1;28;8;2;F;1;Cladocerans;Diaphanosoma;;10;10;40;;;;0
Sko;2;0;1;28;8;2;F;1;Cladocerans;Small cladoceran;;10;10;40;;;;0
Sko;2;0;1;28;8;2;F;1;Cladocerans;Bosmina;13;10;10;40;0,281;26;157,4484477;157.448447717244
Sko;2;0;1;28;8;2;F;1;Cyclopoid copepods;Cyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;2;F;1;Cyclopoid copepods;Cyclopoid sp;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;2;F;1;Cyclopoid copepods;Microcyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;2;F;1;Cladocerans;Polyphemus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;2;F;1;Calanoid copepods;Eurytemora;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;2;F;1;Rotifers;Polyarthra;4;10;10;40;0,056;400;0,19668992;0.19668992
Sko;2;0;1;28;8;2;F;1;Rotifers;Kellicottia;3;10;10;40;0,111;300;0,12308679;0.12308679
Sko;2;0;1;28;8;2;F;1;Rotifers;Keratella;2;10;10;40;0,082;200;0,24260192;0.24260192
Sko;2;0;1;28;8;2;F;1;Rotifers;Synchaeta;;10;10;40;;;;0
Sko;2;0;1;28;8;2;F;1;Rotifers;Monostyla;;10;10;40;;;;0
Sko;2;0;1;28;8;2;F;1;Rotifers;Trichocerca;1;10;10;40;0,24;100;0,2156544;0.2156544
Sko;2;0;1;28;8;3;S;1;Copepods;Nauplii;2;10;10;40;0,152;4;2,264784792;2.26478479160139
Sko;2;0;1;28;8;3;S;1;Copepods;Copepodite;2;10;10;40;0,373;4;31,321049;31.3210490010076
Sko;2;0;1;28;8;3;S;1;Cladocerans;Ceriodaphnia;5;10;10;40;0,474;10;106,8312195;106.831219522185
Sko;2;0;1;28;8;3;S;1;Cyclopoid copepods;Thermocyclops;3;10;10;40;0,516;6;86,1756909;86.175690903748
Sko;2;0;1;28;8;3;S;1;Cladocerans;Daphnia;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;3;S;1;Cyclopoid copepods;Mesocyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;3;S;1;Cyclopoid copepods;Diacyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;3;S;1;Calanoid copepods;Eudiaptomus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;3;S;1;Cladocerans;Chydorus;;10;10;40;;;;0
Sko;2;0;1;28;8;3;S;1;Cladocerans;Diaphanosoma;;10;10;40;;;;0
Sko;2;0;1;28;8;3;S;1;Cladocerans;Small cladoceran;;10;10;40;;;;0
Sko;2;0;1;28;8;3;S;1;Cladocerans;Bosmina;4;10;10;40;0;8;#NUM!;0
Sko;2;0;1;28;8;3;S;1;Cyclopoid copepods;Cyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;3;S;1;Cyclopoid copepods;Cyclopoid sp;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;3;S;1;Cyclopoid copepods;Microcyclops;1;10;10;40;0,499;2;26,50608247;26.5060824693599
Sko;2;0;1;28;8;3;S;1;Cladocerans;Polyphemus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;3;S;1;Calanoid copepods;Eurytemora;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;3;S;1;Rotifers;Polyarthra;3;10;10;40;0,056;300;0,14751744;0.14751744
Sko;2;0;1;28;8;3;S;1;Rotifers;Kellicottia;2;10;10;40;0,111;200;0,08205786;0.08205786
Sko;2;0;1;28;8;3;S;1;Rotifers;Keratella;3;10;10;40;0,082;300;0,36390288;0.36390288
Sko;2;0;1;28;8;3;S;1;Rotifers;Synchaeta;;10;10;40;;;;0
Sko;2;0;1;28;8;3;S;1;Rotifers;Monostyla;;10;10;40;;;;0
Sko;2;0;1;28;8;3;S;1;Rotifers;Trichocerca;;10;10;40;;;;0
Sko;2;0;1;28;8;4;FS;1;Copepods;Nauplii;9;10;10;40;0,152;18;10,19153156;10.1915315622063
Sko;2;0;1;28;8;4;FS;1;Copepods;Copepodite;5;10;10;40;0,373;10;78,3026225;78.3026225025189
Sko;2;0;1;28;8;4;FS;1;Cladocerans;Ceriodaphnia;1;10;10;40;0,391;2;11,23308099;11.2330809927956
Sko;2;0;1;28;8;4;FS;1;Cyclopoid copepods;Thermocyclops;16;10;10;40;0,589;32;631,3946905;631.394690501784
Sko;2;0;1;28;8;4;FS;1;Cladocerans;Daphnia;1;10;10;40;0,788;2;50,35419117;50.3541911713016
Sko;2;0;1;28;8;4;FS;1;Cyclopoid copepods;Mesocyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;4;FS;1;Cyclopoid copepods;Diacyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;4;FS;1;Calanoid copepods;Eudiaptomus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;4;FS;1;Cladocerans;Chydorus;;10;10;40;;;;0
Sko;2;0;1;28;8;4;FS;1;Cladocerans;Diaphanosoma;;10;10;40;;;;0
Sko;2;0;1;28;8;4;FS;1;Cladocerans;Small cladoceran;;10;10;40;;;;0
Sko;2;0;1;28;8;4;FS;1;Cladocerans;Bosmina;6;10;10;40;0,26;12;59,70378468;59.7037846837297
Sko;2;0;1;28;8;4;FS;1;Cyclopoid copepods;Cyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;4;FS;1;Cyclopoid copepods;Cyclopoid sp;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;4;FS;1;Cyclopoid copepods;Microcyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;4;FS;1;Cladocerans;Polyphemus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;4;FS;1;Calanoid copepods;Eurytemora;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;4;FS;1;Rotifers;Polyarthra;3;10;10;40;0,056;300;0,14751744;0.14751744
Sko;2;0;1;28;8;4;FS;1;Rotifers;Kellicottia;3;10;10;40;0,111;300;0,12308679;0.12308679
Sko;2;0;1;28;8;4;FS;1;Rotifers;Keratella;4;10;10;40;0,082;400;0,48520384;0.48520384
Sko;2;0;1;28;8;4;FS;1;Rotifers;Synchaeta;;10;10;40;;;;0
Sko;2;0;1;28;8;4;FS;1;Rotifers;Monostyla;;10;10;40;;;;0
Sko;2;0;1;28;8;4;FS;1;Rotifers;Trichocerca;;10;10;40;;;;0
Sko;2;0;1;28;8;5;S;2;Copepods;Nauplii;5;10;10;40;0,152;10;5,661961979;5.66196197900348
Sko;2;0;1;28;8;5;S;2;Copepods;Copepodite;1;10;10;40;0,373;2;15,6605245;15.6605245005038
Sko;2;0;1;28;8;5;S;2;Cladocerans;Ceriodaphnia;3;10;10;40;0,403;6;37,27937558;37.2793755760429
Sko;2;0;1;28;8;5;S;2;Cyclopoid copepods;Thermocyclops;10;10;10;40;0,695;20;587,0400973;587.040097295687
Sko;2;0;1;28;8;5;S;2;Cladocerans;Daphnia;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;5;S;2;Cyclopoid copepods;Mesocyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;5;S;2;Cyclopoid copepods;Diacyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;5;S;2;Calanoid copepods;Eudiaptomus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;5;S;2;Cladocerans;Chydorus;;10;10;40;;;;0
Sko;2;0;1;28;8;5;S;2;Cladocerans;Diaphanosoma;;10;10;40;;;;0
Sko;2;0;1;28;8;5;S;2;Cladocerans;Small cladoceran;;10;10;40;;;;0
Sko;2;0;1;28;8;5;S;2;Cladocerans;Bosmina;12;10;10;40;0,27;24;131,3710318;131.371031823661
Sko;2;0;1;28;8;5;S;2;Cyclopoid copepods;Cyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;5;S;2;Cyclopoid copepods;Cyclopoid sp;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;5;S;2;Cyclopoid copepods;Microcyclops;1;10;10;40;0,481;2;24,26903001;24.2690300084548
Sko;2;0;1;28;8;5;S;2;Cladocerans;Polyphemus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;5;S;2;Calanoid copepods;Eurytemora;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;5;S;2;Rotifers;Polyarthra;4;10;10;40;0,056;400;0,19668992;0.19668992
Sko;2;0;1;28;8;5;S;2;Rotifers;Kellicottia;2;10;10;40;0,111;200;0,08205786;0.08205786
Sko;2;0;1;28;8;5;S;2;Rotifers;Keratella;4;10;10;40;0,082;400;0,48520384;0.48520384
Sko;2;0;1;28;8;5;S;2;Rotifers;Synchaeta;;10;10;40;;;;0
Sko;2;0;1;28;8;5;S;2;Rotifers;Monostyla;;10;10;40;;;;0
Sko;2;0;1;28;8;5;S;2;Rotifers;Trichocerca;;10;10;40;;;;0
Sko;2;0;1;28;8;6;FS;2;Copepods;Nauplii;8;10;10;40;0,152;16;9,059139166;9.05913916640556
Sko;2;0;1;28;8;6;FS;2;Copepods;Copepodite;3;10;10;40;0,373;6;46,9815735;46.9815735015114
Sko;2;0;1;28;8;6;FS;2;Cladocerans;Ceriodaphnia;;10;10;40;;;;0
Sko;2;0;1;28;8;6;FS;2;Cyclopoid copepods;Thermocyclops;6;10;10;40;0,639;12;287,9105276;287.910527576371
Sko;2;0;1;28;8;6;FS;2;Cladocerans;Daphnia;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;6;FS;2;Cyclopoid copepods;Mesocyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;6;FS;2;Cyclopoid copepods;Diacyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;6;FS;2;Calanoid copepods;Eudiaptomus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;6;FS;2;Cladocerans;Chydorus;;10;10;40;;;;0
Sko;2;0;1;28;8;6;FS;2;Cladocerans;Diaphanosoma;;10;10;40;;;;0
Sko;2;0;1;28;8;6;FS;2;Cladocerans;Small cladoceran;;10;10;40;;;;0
Sko;2;0;1;28;8;6;FS;2;Cladocerans;Bosmina;7;10;10;40;0,286;14;88,64865392;88.6486539165735
Sko;2;0;1;28;8;6;FS;2;Cyclopoid copepods;Cyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;6;FS;2;Cyclopoid copepods;Cyclopoid sp;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;6;FS;2;Cyclopoid copepods;Microcyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;6;FS;2;Cladocerans;Polyphemus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;6;FS;2;Calanoid copepods;Eurytemora;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;6;FS;2;Rotifers;Polyarthra;2;10;10;40;0,056;200;0,09834496;0.09834496
Sko;2;0;1;28;8;6;FS;2;Rotifers;Kellicottia;8;10;10;40;0,111;800;0,32823144;0.32823144
Sko;2;0;1;28;8;6;FS;2;Rotifers;Keratella;2;10;10;40;0,082;200;0,24260192;0.24260192
Sko;2;0;1;28;8;6;FS;2;Rotifers;Synchaeta;;10;10;40;;;;0
Sko;2;0;1;28;8;6;FS;2;Rotifers;Monostyla;;10;10;40;;;;0
Sko;2;0;1;28;8;6;FS;2;Rotifers;Trichocerca;;10;10;40;;;;0
Sko;2;0;1;28;8;7;C;2;Copepods;Nauplii;10;10;10;40;0,152;20;11,32392396;11.323923958007
Sko;2;0;1;28;8;7;C;2;Copepods;Copepodite;3;10;10;40;0,373;6;46,9815735;46.9815735015114
Sko;2;0;1;28;8;7;C;2;Cladocerans;Ceriodaphnia;5;10;10;40;0,423;10;73,04245336;73.0424533598047
Sko;2;0;1;28;8;7;C;2;Cyclopoid copepods;Thermocyclops;3;10;10;40;0,588;6;117,9046878;117.904687806431
Sko;2;0;1;28;8;7;C;2;Cladocerans;Daphnia;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;7;C;2;Cyclopoid copepods;Mesocyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;7;C;2;Cyclopoid copepods;Diacyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;7;C;2;Calanoid copepods;Eudiaptomus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;7;C;2;Cladocerans;Chydorus;;10;10;40;;;;0
Sko;2;0;1;28;8;7;C;2;Cladocerans;Diaphanosoma;;10;10;40;;;;0
Sko;2;0;1;28;8;7;C;2;Cladocerans;Small cladoceran;;10;10;40;;;;0
Sko;2;0;1;28;8;7;C;2;Cladocerans;Bosmina;5;10;10;40;0,254;10;46,89940673;46.8994067313192
Sko;2;0;1;28;8;7;C;2;Cyclopoid copepods;Cyclops;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;7;C;2;Cyclopoid copepods;Cyclopoid sp;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;7;C;2;Cyclopoid copepods;Microcyclops;4;10;10;40;0,563;8;141,6394965;141.639496528527
Sko;2;0;1;28;8;7;C;2;Cladocerans;Polyphemus;;10;10;40;;;#NUM!;0
Sko;2;0;1;28;8;7;C;2;Calanoid copepods;Eurytemora;;10;10;40;;;#NUM!;0
